filename,n_bytes,raw_write_rate_mibs,net_write_rate_mibs,collective_writes,aggregators,created
lfric_ppvar_2021060200-2021060201.nc,1314022052,5943.276,3549.566,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060201-2021060202.nc,1314022052,6391.726,4165.796,41,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,1768.471,497.136,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,5074.939,1280.962,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,6343.525,4104.494,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060202-2021060203.nc,1314022052,6571.879,4267.858,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060203-2021060204.nc,1314022052,6372.109,4271.93,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060200-2021060203.nc,862536750,6610.81,3524.025,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060204-2021060205.nc,1314022052,5722.74,3440.856,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,6610.789,3465.879,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,4510.848,1647.269,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,6894.654,1811.905,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,6270.563,4181.417,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060205-2021060206.nc,1314022052,6318.717,4153.242,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060206-2021060207.nc,1314022052,5965.632,3763.383,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060203-2021060206.nc,862536750,6576.018,3654.069,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060207-2021060208.nc,1314022052,6264.361,4315.174,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060203-2021060206.nc,464964613,7414.592,4557.521,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060206-2021060209.nc,1573424722,1864.61,537.845,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060206-2021060209.nc,114693380,6337.961,1593.508,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060206-2021060209.nc,5919016657,6352.958,4365.765,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060208-2021060209.nc,1314022052,5749.391,3340.589,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060209-2021060210.nc,1314022052,6218.775,4156.377,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060206-2021060209.nc,862536750,6001.697,3095.082,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060210-2021060211.nc,1314022052,6526.109,4676.92,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060206-2021060209.nc,464964613,7135.335,3663.99,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060209-2021060212.nc,1573424722,4474.22,1636.647,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060209-2021060212.nc,114693380,5672.015,1601.74,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060209-2021060212.nc,5919016657,6078.153,4040.332,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060211-2021060212.nc,1314022052,6323.135,4227.129,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060212-2021060213.nc,1314022052,6569.036,4564.816,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060209-2021060212.nc,862536750,5982.994,3317.898,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060213-2021060214.nc,1314022052,6336.875,4230.393,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060209-2021060212.nc,464964613,7134.839,4348.477,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060212-2021060215.nc,1573424722,4483.45,1649.319,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060212-2021060215.nc,114693380,5993.447,1556.067,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060212-2021060215.nc,5919016657,6184.824,4128.648,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060214-2021060215.nc,1314022052,6408.012,4361.179,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060215-2021060216.nc,1314022052,5864.388,3663.324,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060212-2021060215.nc,862536750,6813.905,4173.814,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060216-2021060217.nc,1314022052,6120.191,3976.69,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060212-2021060215.nc,464964613,6814.842,3957.054,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060215-2021060218.nc,1573424722,4533.95,1665.484,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060215-2021060218.nc,114693380,5920.754,1703.042,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060215-2021060218.nc,5919016657,6454.388,4669.432,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060217-2021060218.nc,1314022052,6371.219,4261.088,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060218-2021060219.nc,1314022052,6208.128,4145.042,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060215-2021060218.nc,862536750,6379.564,3721.055,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060219-2021060220.nc,1314022052,6295.873,4353.592,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060215-2021060218.nc,464964613,6357.893,3696.224,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060218-2021060221.nc,1573424722,4396.558,1564.437,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060218-2021060221.nc,114693380,5843.716,1486.515,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060218-2021060221.nc,5919016657,6165.629,4256.691,103,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060220-2021060221.nc,1314022052,936.173,689.452,41,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060221-2021060222.nc,1314022052,6056.2,4083.581,41,4,2025-12-15 10:31:03.691633
lfric_name_2021060218-2021060221.nc,862536750,6082.936,3319.692,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060222-2021060223.nc,1314022052,5947.076,3843.762,41,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060218-2021060221.nc,464964613,7362.33,4614.776,29,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_1hr_2021060221-2021060300.nc,1573424722,4245.565,1551.244,330,4,2025-12-15 10:31:03.691633
lfric_gl_std_levs_diags_3hr_2021060221-2021060300.nc,114693380,6820.933,1892.053,57,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_1hr_2021060221-2021060300.nc,5919016657,4016.01,1721.804,103,4,2025-12-15 10:31:03.691633
lfric_gl_model_levs_diags_3hr_2021060221-2021060300.nc,464964613,7206.352,4572.768,29,4,2025-12-15 10:31:03.691633
lfric_ver_tp0.nc,303654045,7371.826,3138.87,46,4,2025-12-15 10:31:03.691633
lfric_ver.nc,1137088816,5268.028,2320.69,167,4,2025-12-15 10:31:03.691633
lfric_name_2021060221-2021060300.nc,862536750,6658.505,4118.499,59,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060223-2021060300.nc,1314022052,1806.837,556.521,41,4,2025-12-15 10:31:03.691633
lfric_ppscreen.nc,1394639399,5916.691,3534.211,41,4,2025-12-15 10:31:03.691633
lfric_bg_for_hofx.nc,37779248424,4261.181,1854.712,957,4,2025-12-15 10:31:03.691633
lfric_bg_for_land_hofx.nc,60337359,6931.554,1120.155,41,4,2025-12-15 10:31:03.691633
lfric_initial.nc,886433697,6819.056,3801.376,29,4,2025-12-15 10:31:03.691633
lfric_ppvar_2021060200-2021060201.nc,1314022052,6122.918,3449.749,41,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060201-2021060202.nc,1314022052,6463.827,4236.066,41,4,2025-12-15 10:38:29.216658
lfric_gl_std_levs_diags_1hr_2021060200-2021060203.nc,1573424722,4408.384,1522.435,330,4,2025-12-15 10:38:29.216658
lfric_gl_std_levs_diags_3hr_2021060200-2021060203.nc,114693380,6279.117,1543.778,57,4,2025-12-15 10:38:29.216658
lfric_gl_model_levs_diags_1hr_2021060200-2021060203.nc,5919016657,6275.248,3798.189,103,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060202-2021060203.nc,1314022052,6028.07,3384.555,41,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060203-2021060204.nc,1314022052,5693.221,3381.927,41,4,2025-12-15 10:38:29.216658
lfric_name_2021060200-2021060203.nc,862536750,7332.755,3832.581,59,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060204-2021060205.nc,1314022052,5990.8,3672.943,41,4,2025-12-15 10:38:29.216658
lfric_gl_model_levs_diags_3hr_2021060200-2021060203.nc,464964613,6783.603,3498.439,29,4,2025-12-15 10:38:29.216658
lfric_gl_std_levs_diags_1hr_2021060203-2021060206.nc,1573424722,4241.547,1507.995,330,4,2025-12-15 10:38:29.216658
lfric_gl_std_levs_diags_3hr_2021060203-2021060206.nc,114693380,7267.05,1878.762,57,4,2025-12-15 10:38:29.216658
lfric_gl_model_levs_diags_1hr_2021060203-2021060206.nc,5919016657,6033.608,3726.178,103,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060205-2021060206.nc,1314022052,6317.487,3836.664,41,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060206-2021060207.nc,1314022052,6675.787,4439.446,41,4,2025-12-15 10:38:29.216658
lfric_name_2021060203-2021060206.nc,862536750,6385.53,3301.22,59,4,2025-12-15 10:38:29.216658
lfric_ppvar_2021060207-2021060208.nc,1314022052,6137.251,3640.461,41,4,2025-12-15 10:38:29.216658
